link_href,title,date,formatted_text,China,United States,LIO,France,Germany,India,Iran,NIO,European Union,Russia,Ukraine,United Kingdom,Donbass,Taiwan,Poland,Baltic States,Japan
https://sputniknews.lat/20220531/la-inflacion-anual-en-austria-puede-alcanzar-en-mayo-su-maximo-del-8-en-casi-47-anos-1126045500.html,La inflación anual en Austria puede alcanzar en mayo su máximo del 8% en casi 47 años,11:37 GMT 31.05.2022," el experto señaló que el aumento de los precios de la energía y de los combustibles sigue impulsando la inflación se prevé que los precios aumenten un ,1 en comparación con el mes anterior la inflación anual en abril fue la más alta en austria desde octubre de  al subir al ,2 ",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/polonia-registra-la-inflacion-del-139-en-mayo-1126046396.html,"Polonia registra la inflación del 13,9% en mayo",11:59 GMT 31.05.2022," el índice de los precios de consumo se situó en mayo en el ,9 en comparación con el mismo período del año pasado es el nivel de la inflación más alto desde  o sea en  años informó en comparación con abril del año en curso los precios aumentaron el ,7 las alzas más notables se observan en el sector de combustible los consumidores privados tienen que pagar por combustible en mayo de  un ,4 más que en mayo de  y un  más que en abril de  los agentes energéticos subieron este mayo un ,4 en comparación con mayo de  y el ,4 en comparación con abril pasado los precios de los víveres y las bebidas sin alcohol subieron un ,5 respecto a mayo de  y un ,3 en relación con abril del año en curso ",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
https://sputniknews.lat/20220531/hungria-logra-acordar-con-la-ue-la-continuacion-de-los-suministros-del-petroleo-ruso-1126046844.html,Hungría logra acordar con la UE la continuación de los suministros del petróleo ruso,12:17 GMT 31.05.2022, también señaló que se logró declinar la propuesta de la comisión europea de prohibir a hungría usar el petróleo que llega de rusia occidente impuso numerosas sanciones a moscú en respuesta a la operación militar especial rusa en ucrania el presidente de rusia vladímir putin declaró que la política de contención de rusia forma parte de la estrategia occidental a largo plazo y aseguró que las sanciones hicieron un serio daño a toda la economía mundial occidente persigue el objetivo de empeorar la vida de millones de personas señaló putin y agregó que con los acontecimientos que se desarrollan hoy se pone fin al dominio global de occidente en la política y la economía ,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/lavrov-asegura-que-rusia-hizo-todo-lo-posible-para-resolver-la-crisis-de-alimentos-1126047139.html,Lavrov asegura que Rusia hizo todo lo posible para resolver la crisis de alimentos,12:24 GMT 31.05.2022, lavrov llamó a los países de occidente a analizar sus acciones los países de occidente que crearon numerosos problemas artificiales cerrando sus puertos para los barcos rusos suspendiendo cadenas de logística y finanzas deben pensar seriamente qué es más importante para ellos promocionarse con el tema de la seguridad alimentaria o resolver el problema con pasos concretos es su turno subrayó al finalizar las negociaciones con su par bareiní además el canciler ruso sostivo que moscú garantizará el paso sin obstáculos de buques con cereales ucranianos si kiev resuelve la cuestión del desminado y despeja las salidas portuarias lavrov también le comunico a zayani las medidas que moscú está adoptando para garantizar la libre exportación de grano ucraniano por parte de los buques que ahora están bloqueados en los puertos de ucrania el titular de agricultura ucraniano nikolái solski constató a mediados de este mes que la exportación de cereales desde el país se ve paralizada debido al bloqueo naval por parte de rusia antes del  de febrero según él ucrania exportaba unos cinco millones de toneladas de granos al mes por vía marítima volumen que se redujo a unas .000 toneladas en marzo como resultado más de  millones de toneladas de cereales y otros cultivos quedaron sin acceso al mercado internacional dijo el ministro a su vez la presidenta de la comisión europea ursula von der leyen acusó la semana pasada a moscú de provocar deliberadamente una crisis alimentaria al denunciar que utiliza el hambre y el trigo para asentar su poder que sus fuerzas bombardean los silos de grano en toda ucrania mientras que las naves de la flota bloquean en el mar negro los buques ucranianos repletos de cereales el portavoz del kremlin dmitri peskov rechazó estas acusaciones según el viceministro de exteriores ruso andréi rudenko las exportaciones marítimas de alimentos desde ucrania se encuentran paralizadas debido a que las fuerzas de kiev han minado los puertos del país el  de mayo el mandatario ruso vladímir putin en una conversación telefónica con el canciller de alemania olaf scholz y el presidente de francia emmanuel macron aseveró que rusia está dispuesta a apoyar la búsqueda de opciones para garantizar el suministro de cereales desde ucrania incluida la exportación de granos ucranianos de los puertos del mar negro el presidente ruso vladímir putin anunció en la madrugada del  de febrero el lanzamiento de una operación militar especial en ucrania alegando que las repúblicas populares de donetsk y lugansk previamente reconocidas por moscú como estados soberanos necesitan ayuda frente al genocidio por parte de kiev uno de los objetivos fundamentales de esa operación según putin es la desmilitarización y la desnazificación de ucrania según el ministerio de defensa ruso los ataques militares no están dirigidos contra instalaciones civiles sino que buscan inutilizar la infraestructura bélica numerosos países condenaron la operacióny activaron varias baterías de sanciones individuales y sectoriales para presionar a moscú para que ponga fin a las hostilidades por primera vez las restricciones incluyen la desconexión parcial de rusia del sistema swift la congelación de sus reservas internacionales el embargo sobre la importación de algunos agentes energéticos así como el cierre del espacio aéreo puertos y carreteras para transportistas rusos según la base de datos castellum.ai rusia es ahora el país más castigado por las sanciones por delante de irán siria corea del norte y venezuela desde mediados de febrero pasado se activaron unas .800 nuevas medidas restrictivas en relación con rusia en adición a las más de .750 que ya estaban en vigor ,NO,NO,NO,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/bagdad-negocia-con-paris-el-suministro-de-petroleo-iraqui-a-europa-1126049955.html,Bagdad negocia con París el suministro de petróleo iraquí a Europa,13:16 GMT 31.05.2022, el  de mayo el consejo europeo acordó que el sexto paquete de sanciones contra rusia incluirá el petróleo crudo así como los productos petrolíferos suministrados desde rusia a los estados miembros con una excepción temporal para el petróleo crudo que se suministra por oleoducto el presidente del consejo europeo charles michel estimó el  de mayo que las nuevas sanciones afectarán con carácter inmediato al  del petróleo que la ue importa de rusia y el  de ese volumen para finales de  según la presidenta de la comisión europea ursula von der leyen ,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/canada-impone-sanciones-a-22-personas-y-4-entidades-de-rusia-1126051233.html,Canadá impone las sanciones a 22 personas y 4 entidades de Rusia,13:30 GMT 31.05.2022, la honorable mélanie joly ministra de relaciones exteriores anunció hoy que canadá está imponiendo nuevas sanciones bajo las regulaciones de medidas económicas especiales [rusia en respuesta a la actual invasión atroz e injustificable de ucrania por parte del presidente ruso vladímir putin estas nuevas medidas también imponen restricciones a  personas y  entidades informó la cancillería en un comunicado la cartera añadió que entre las personas y entidades enumeradas se encuentran altos funcionarios de instituciones financieras rusas y sus familiares así como instituciones financieras y bancos entre los sancionados se encuentran la sociedad gestora del fondo ruso de inversión directa el banco agrícola ruso la exgimnasta alina kabaeva y las hijas del cofundador del conglomerado alfa group mijaíl fridman el presidente ruso vladímir putin anunció en la madrugada del  de febrero el lanzamiento de una operación militar especial en ucrania alegando que las repúblicas populares de donetsk y lugansk previamente reconocidas por moscú como estados soberanos necesitan ayuda frente al genocidio por parte de kiev uno de los objetivos fundamentales de esa operación según putin es la desmilitarización y la desnazificación de ucrania según el ministerio de defensa ruso los ataques militares no están dirigidos contra instalaciones civiles sino que buscan inutilizar la infraestructura bélica numerosos países condenaron la operación militar y activaron varias baterías de sanciones individuales y sectoriales para presionar a moscú para que ponga fin a las hostilidades por primera vez las restricciones incluyen la desconexión parcial de rusia del sistema swift la congelación de sus reservas internacionales el embargo sobre la importación de algunos agentes energéticos así como el cierre del espacio aéreo puertos y carreteras para transportistas rusos ,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/el-banco-central-ruso-no-se-opone-al-uso-de-criptomonedas-en-transacciones-internacionales-1126055018.html,El Banco Central ruso no se opone al uso de criptomonedas en transacciones internacionales,15:11 GMT 31.05.2022, en abril el ministerio de finanzas ruso presentó al gobierno un proyecto de ley que prevé la creación de una regulación integral del mercado de criptomonedas según ivan chebeskov director del departamento de política financiera del ministerio la idea del proyecto de ley sugiere que las personas físicas y jurídicas podrán realizar transacciones con moneda digital pero enfatizó la importancia de que estas no puedan utilizarse como medio de pago además subrayó que todas las transacciones en moneda digital deben realizarse cumpliendo estrictamente los requisitos de lucha contra el blanqueo de capitales y la financiación del terrorismo tampoco descartó la participación de no residentes en el mercado ruso de divisas digitales y señaló que se está debatiendo activamente el uso de monedas digitales para las transacciones de trueque en los acuerdos internacionales ,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/the-guardian-juristas-preparan-una-demanda-para-decomisar-activos-rusos-1126056921.html,'The Guardian': juristas preparan una demanda para decomisar activos rusos,16:12 GMT 31.05.2022, el abogado británico jason mccue que asumió el papel de coordinador de esa iniciativa dijo a the guardian que el equipo integrado por centenares de juristas y compañías jurídicas prepara numerosas demandas en diversas jurisdicciones en particular en estados unidos y el reino unido informó en particular que además del estado ruso entre los demandados figurarán probablemente compañías militares privadas tales como el grupo wagner y los hombres de negocios involucrados según mccue la demanda colectiva será un asunto privado independiente del estado ucraniano pero los juristas necesitarán tener acceso a las pruebas y a datos de inteligencia en tanto señala que el diputado y empresario ucraniano sergei taruta ayuda a los juristas y jueces de instrucción a ponerse en contacto con funcionarios ucranianos el canciller ruso serguéi lavrov dijo anteriormente que la compañía militar privada wagner no tiene nada que ver con las autoridades de rusia y no está presente en ucrania donde abundan mercenarios procedentes de países occidentales que combaten del lado del ejército ucraniano el presidente ruso vladímir putin anunció en la madrugada del  de febrero el lanzamiento de una operación militar especial en ucrania alegando que las repúblicas populares de donetsk y lugansk previamente reconocidas por moscú como estados soberanos necesitan ayuda frente al genocidio por parte de kiev uno de los objetivos fundamentales de esa operación según putin es la desmilitarización y la desnazificación de ucrania a finales de marzo pasado el ministerio de defensa ruso dio por cumplidos los objetivos de la primera fase de la operación que era mermar la capacidad bélica de ucrania y dijo que se enfocará en adelante en la liberación del donbás los países occidentales impusieron duras sanciones contra rusia bloquearon en particular sus reservas de divisas equivalentes a unos .000 millones de dólares según el ministro de finanzas ruso antón siluánov el ministro de exteriores de ucrania dmitri kuleba pidió anteriormente a los países del g7 aprobar leyes que permitan confiscar activos rusos y entregarlos a ucrania el presidente ruso vladímir putin declaró que la política de contención de rusia forma parte de la estrategia occidental a largo plazo y aseguró que las sanciones hicieron un serio daño a toda la economía mundial occidente persigue el objetivo de empeorar la vida de millones de personas señaló putin y agregó que con los acontecimientos que se desarrollan hoy se pone fin al dominio global de occidente en la política y la economía ,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO
https://sputniknews.lat/20220531/lituania-segura-de-que-encontrara-una-alternativa-al-gas-ruso-1126055707.html,"Lituania, segura de que encontrará una alternativa al gas ruso",16:24 GMT 31.05.2022, la comisión europea propuso el pasado marzo desarrollar un plan especial para la unión europea que podría reducir en dos tercios unos .000 millones de metros cúbicos la demanda de gas ruso en  el pasado  de marzo el jefe del departamento de cooperación económica de la cancillería rusa dmitri birichevski afirmó que la renuncia al crudo y al gas rusos tendrá colosales consecuencias para la economía europea y mundial según birichevski existe una muy fuerte dependencia de europa de los hidrocarburos rusos incluso si se logra encontrar otros suministradores y efectuar la transición hacia el uso de fuentes de energía renovables no se podrá reemplazar más del  de los recursos energéticos necesarios numerosos países condenaron la operación militar que rusia lanzó en ucrania el pasado  de febrero y activaron varias baterías de sanciones individuales y sectoriales con la intención de infligirle a la economía rusa el mayor daño posible para presionar a moscú a detener las hostilidades por primera vez las sanciones incluyen la desconexión parcial de rusia del sistema swift y la inmovilización de las reservas internacionales de su banco central así como el embargo sobre la importación de petróleo ruso por algunos países los líderes comunitarios acordaron imponer un embargo petrolero parcial contra rusia desbloqueando así el sexto paquete de sanciones que también incluye la desconexión del swift de tres bancos rusos incluido sberbank así como sanciones individuales el paquete de sanciones igualmente incluye el veto a la retransmisión en la ue de programas de tres canales de televisión rusos se espera que la nueva tanda de sanciones se pueda acordar en los próximos días ,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO
https://sputniknews.lat/20220531/macron-califica-de-historico-el-nuevo-paquete-de-sanciones-contra-rusia-1126059409.html,Macron califica de histórico el nuevo paquete de sanciones contra Rusia,16:45 GMT 31.05.2022, el líder francés subrayó que los países de la ue decidieron deshacerse de la dependencia del petróleo ruso lo antes posible además macron avanzó que el sexto paquete de sanciones contra moscú afectará a  empresarios rusos el pasado  de mayo el consejo europeo acordó su nuevo y ya sexto paquete de sanciones contra rusia que incluirá un embargo al crudo exportado a los estados miembros mediante buques cisterna con una excepción temporal para el petróleo que se suministra por el oleoducto druzhba se espera que la nueva tanda de sanciones se pueda acordar en los próximos días numerosos países condenaron la operación militar que rusia lanzó en ucrania el pasado  de febrero y activaron varias baterías de sanciones individuales y sectoriales con la intención de infligirle a la economía rusa el mayor daño posible para presionar a moscú a detener las hostilidades por primera vez las sanciones incluyen la desconexión parcial de rusia del sistema swift y la inmovilización de las reservas internacionales de su banco central así como el embargo sobre la importación de petróleo ruso el pasado  de marzo el jefe del departamento de cooperación económica de la cancillería rusa dmitri birichevski afirmó que la renuncia al crudo y al gas rusos tendrá colosales consecuencias para la economía europea y mundial según birichevski existe una muy fuerte dependencia de europa de los hidrocarburos rusos incluso si se logra encontrar otros suministradores y efectuar la transición hacia el uso de fuentes de energía renovables no se podrá reemplazar más del  de los recursos energéticos necesarios ,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/bienes-inmuebles-y-cuentas-de-la-petrolera-rusa-tatneft-se-ven-embargados-en-ucrania-1126060038.html,Bienes inmuebles y cuentas de la petrolera rusa Tatneft se ven embargados en Ucrania,17:06 GMT 31.05.2022," según el ente se trata de  bienes inmuebles de tatneft entre ellos depósitos petroleros gasolineras edificios no residenciales camiones cisterna automóviles y otros que suman ,1 millones de dólares precisó que todos los activos serán transferidos a la agencia ucraniana para recuperación y gestión de activos (arma el presidente ruso vladímir putin anunció en la madrugada del  de febrero el lanzamiento de una operación militar especial en ucrania alegando que las repúblicas populares de donetsk y lugansk previamente reconocidas por moscú como estados soberanos necesitan ayuda frente al genocidio por parte de kiev uno de los objetivos fundamentales de esa operación según putin es la desmilitarización y la desnazificación de ucrania según el ministerio de defensa ruso los ataques militares no están dirigidos contra instalaciones civiles sino que buscan inutilizar la infraestructura bélica ",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/gazprom-suspendera-los-suministros-de-gas-a-2-companias-a-partir-del-1-de-junio-1126060476.html,Gazprom suspenderá los suministros de gas a 2 compañías a partir del 1 de junio,17:14 GMT 31.05.2022, también declaró haber notificado a orsted y shell energy europe limited sobre la suspensión de los suministros del gas a partir del  de junio de  este  de mayo además gazprom anunció el cese de los suministros a la neerlandesa gasterra por incumplir sus obligaciones de pago el pasado  de marzo el presidente de rusia vladímir putin anunció que los países considerados por moscú como hostiles entre ellos los  miembros de la unión europea deberán pagar en rublos el gas a partir del  de abril y firmó el decreto correspondiente la iniciativa se presentó después de que esos países impusieran numerosas sanciones individuales y sectoriales a rusia en respuesta a su operación militar en ucrania de este modo desde el  de abril rusia interpreta como incumplimiento de las obligaciones contractuales la negativa de estados hostiles que siguen importando su gas natural a pagar los suministros en rublos ,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/almacenamiento-de-gas-de-la-ue-es-del-41-1126060747.html,Almacenamiento de gas de la UE es del 41%,17:20 GMT 31.05.2022, también señaló que el rumbo hacia la diversificación de los proveedores de energía de la unión ya ha dado lugar a que el suministro de gas natural licuado no ruso a la ue se ha duplicado en el primer trimestre de  la comisión europea propuso el pasado marzo desarrollar un plan especial para la unión europea que podría reducir en dos tercios unos .000 millones de metros cúbicos la demanda de gas ruso en  el pasado  de marzo el jefe del departamento de cooperación económica de la cancillería rusa dmitri birichevski afirmó que la renuncia al crudo y al gas rusos tendrá colosales consecuencias para la economía europea y mundial según birichevski existe una muy fuerte dependencia de europa de los hidrocarburos rusos incluso si se logra encontrar otros suministradores y efectuar la transición hacia el uso de fuentes de energía renovables no se podrá reemplazar más del  por ciento de los recursos energéticos necesarios numerosos países condenaron la operación militar que rusia lanzó en ucrania el pasado  de febrero y activaron varias baterías de sanciones individuales y sectoriales con la intención de infligirle a la economía rusa el mayor daño posible para presionar a moscú a detener las hostilidades por primera vez las sanciones incluyen la desconexión parcial de rusia del sistema swift y la inmovilización de las reservas internacionales de su banco central así como el embargo sobre la importación de petróleo ruso por algunos países los líderes comunitarios acordaron el  de mayo imponer un embargo petrolero parcial contra rusia desbloqueando así el sexto paquete de sanciones que también incluye la desconexión del swift de tres bancos rusos incluido sberbank así como sanciones individuales el paquete de sanciones igualmente incluye el veto a la retransmisión en la ue de programas de tres canales de televisión rusos se espera que la nueva tanda de sanciones se pueda acordar en los próximos días ,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220531/eeuu-apoya-esfuerzos-de-la-onu-para-negociar-acuerdo-con-rusia-sobre-las-exportaciones-de-granos-1126068157.html,EEUU apoya esfuerzos de la ONU para negociar acuerdo con Rusia sobre las exportaciones de granos,19:05 GMT 31.05.2022, el titular de agricultura ucraniano nikolái solski constató a mediados de este mes que la exportación de cereales desde el país se ve paralizada debido al bloqueo naval por parte de rusia a su vez la presidenta de la comisión europea ursula von der leyen acusó la semana pasada a moscú de provocar deliberadamente una crisis alimentaria al denunciar que utiliza el hambre y el trigo para asentar su poder que sus fuerzas bombardean los silos de grano en toda ucrania mientras que las naves de la flota bloquean en el mar negro los buques ucranianos repletos de cereales el portavoz del kremlin dmitri peskov rechazó estas acusaciones según el viceministro de exteriores ruso andréi rudenko las exportaciones marítimas de alimentos desde ucrania se encuentran paralizadas debido a que las fuerzas de kiev han minado los puertos del país el  de mayo el mandatario ruso vladímir putin en una conversación telefónica con el canciller de alemania olaf scholz y el presidente de francia emmanuel macron aseveró que su país está dispuesto a apoyar la búsqueda de opciones para garantizar el suministro de cereale además la embajadora indicó que estados unidos intentará absolutamente una vez más que el consejo de seguridad de la onu apruebe nuevas sanciones contra corea del norte en respuesta a las numerosas pruebas de misiles balísticos de pyongyang absolutamente lo haremos primero que nada necesitamos hacer cumplir las sanciones que ya tenemos autoridad para hacer cumplir y ciertamente como lo intentamos en esta última resolución presionaremos por sanciones adicionales dijo thomas greenfield cuando se le preguntó si eeuu presionará para que se impongan sanciones adicionales a corea del norte ,NO,YES,NO,YES,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO
