link_href,formatted_text,date,title,formatted_tags,China,United States,LIO,France,Germany,India,Iran,NIO,European Union,Russia,Ukraine,United Kingdom,Donbass,Taiwan,Poland,Baltic States,Japan
https://sputniknewsbrasil.com.br/20220821/polonia-ameaca-russia-com-o-artigo-5-da-carta-da-otan-24311790.html,"Segundo skurkiewicz a cooperaç o no mbito da otan é a base para garantir a segurança da pol nia.,segundo ele o artigo  da carta da aliança atl ntica também permanece em vigor e em caso de ameaça os membros do bloco militar v o atuar de acordo com o princípio um por todos e todos por um.,anteriormente o ministério da defesa russo informou que tr s mig31 com mísseis kinzhal foram transferidos para a regi o de kaliningrado fazendo parte da dissuas o estratégica eles estar o em serviço de combate de modo permanente.,o míssil hipers nico kinzhal de acordo com os desenvolvedores supera garantidamente todos os sistemas de defesa antiaérea e antimísseis existentes transportando ogivas nucleares e convencionais a dist ncias de até dois mil quil metros caças mig31 armados com mísseis hipers nicos kinzhal t m sido usados com sucesso durante a operaç o militar especial russa na ucr nia segundo disse na semana passada em uma entrevista ao jornal krasnaya zvezda o comandante da força aérea russa tenentegeneral sergei dronov.,o primeiro uso dos kinzhal no mbito da operaç o especial ocorreu em  de março na época devido velocidade hipers nica e energia cinética ultraalta a ogiva do míssil destruiu um arsenal subterr neo protegido situado em uma área montanhosa no povoado de delyatin na regi o de ivanofrankovsk construído ainda nos tempos soviéticos para armazenar muniç es e mísseis especiais.",08:30 21.08.2022,Polônia ameaça Rússia com o artigo 5 da carta da OTAN,"Operaç o militar especial russa,otan,pol nia,rússia,crise ucraniana,kinzhal",NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220821/eua-estao-implementando-na-ucrania-cenario-afegao-nao-controlando-fornecimento-de-armas-diz-midia-24312757.html,"Referindose a especialistas o autor do artigo edgardo pinell salientou que washington está despejando bilh es de dólares em apoio ao regime de kiev mas tomando em conta o resultado em cabul o dinheiro pode acabar passando abaixo do radar.,o risco de uma repetiç o do cenário afeg o foi comunicado agencia pelo inspetorgeral especial do sigar john sopko segundo ele há certas semelhanças entre as duas crises e a participaç o dos estados unidos nelas.,em meio operaç o especial para libertar donbass os países ocidentais seguem inundando a ucr nia com armas moscou tem repetidamente declarado que o fornecimento de armas a kiev apenas prolonga o conflito enquanto os transportes carregando armamento se tornam um alvo legítimo para os militares russos como salientou o portavoz do presidente russo dmitry peskov as aç es do ocidente apenas ter o um efeito contraproducente.",10:47 21.08.2022,"EUA estão implementando na Ucrânia 'cenário afegão' não controlando fornecimento de armas, diz mídia","Operaç o militar especial russa,eua,crise ucraniana,ucr nia,rússia,afeganist o,armas",NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220822/antes-da-operacao-russa-scholz-disse-a-putin-que-ucrania-nao-integraria-a-otan-nos-proximos-30-anos-24324935.html,"Conforme o chanceler alem o ele também discutiu com putin a quest o da participaç o ucraniana na aliança prometendo que isso n o vai ocorrer nos próximos  anos.,ao mesmo tempo scholz n o especificou quando ocorreu a conversa com o seu homólogo russo antes do início dos combates na ucr nia o chanceler alem o conversou com o presidente russo em  de dezembro e em  de fevereiro ele visitou moscou para discutir a crise em torno da ucr nia.,desde  de fevereiro a rússia tem conduzido uma operaç o militar especial na ucr nia segundo o presidente russo vladimir putin além do objetivo de desnazificar e desmilitarizar o país a rússia visa impedir que a otan se aproxime mais de suas fronteiras várias entidades públicas russas t m inúmeras vezes salientado que desde a sua fundaç o a otan só visa o confronto enquanto o próprio bloco militar se recusou a fornecer rússia garantias de segurança.",05:38 22.08.2022,"Antes da operação russa, Scholz disse a Putin que Ucrânia não integraria a OTAN nos próximos 30 anos","Operaç o militar especial russa,otan,rússia,ucr nia,crise ucraniana,operaç o militar especial,vladimir putin,olaf scholz",NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220822/cnn-acordos-entre-otan-e-ue-sobre-ucrania-podem-colapsar-24327264.html,"A mídia ressalta que as autoridades europeias est o ficando cada vez mais preocupadas medida que o inverno se aproxima juntamente com a crise energética e os altos preços gerando uma perspectiva tenebrosa ao velho continente.,além disso luke mcgee estima que os próximos meses ser o os mais difíceis para os europeus desde o início da operaç o russa.,as autoridades também temem que a estratégia ocidental de armar a ucr nia esteja se tornando uma soluç o a curto prazo para um problema de longo prazo sem um objetivo final claro.,além dos custos econ micos e militares ainda há uma séria preocupaç o sobre o fato de o mundo estar fatigado do conflito em meio ao impasse entre os países envolvidos destaca o jornalista.",08:44 22.08.2022,CNN: acordos entre OTAN e UE sobre Ucrânia podem colapsar,"Operaç o militar especial russa,ucr nia,rússia,eua,otan,europa",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220822/ue-estabelecera-missao-para-treinar-militares-ucranianos-em-pais-vizinho-diz-borrell-24327666.html,"Borrell lembrou que certos países da uni o europeia já est o efetuando o treinamento de militares ucranianos em particular para utilizar o equipamento militar fornecido s forças armadas da ucr nia.,ainda em  de fevereiro do ano corrente o chefe da diplomacia ucraniana dmitry kuleba afirmou que a uni o europeia implantaria na ucr nia uma miss o militar consultiva devendo as condiç es e as datas da implantaç o ser acordadas mais tarde.,a decis o de estabelecer a miss o foi tomada em janeiro em uma reuni o dos ministros da defesa da uni o europeia.,anteriormente a rússia enviou aos países da otan uma nota de protesto contra o fornecimento de armas ucr nia o chanceler russo sergei lavrov enfatizou que qualquer carga contendo armas para a ucr nia se tornaria um alvo legítimo para as tropas russas nesse contexto o ministério das relaç es exteriores russo avisou que os países da otan est o brincando com o fogo ao fornecer armas ucr nia o portavoz do presidente russo dmitry peskov sublinhou que inundando a ucr nia com armas o ocidente apenas prolonga o conflito.,o exprimeiroministro brit nico boris johnson prop s estabelecer uma operaç o de treinamento de grande escala dos militares ucranianos que pudesse preparar até .000 soldados a cada quatro meses.",09:05 22.08.2022,"UE estabelecerá missão para treinar militares ucranianos em país vizinho, diz Borrell","Operaç o militar especial russa,crise ucraniana,josep borrell,uni o europeia,ucr nia,armas,equipamentos militares,treinamento militar",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220822/conselho-da-duma-russa-convoca-sessao-extraordinaria-para-tratar-dos-ataques-em-zaporozhie-24334474.html,"Nas últimas semanas os bombardeios ucranianos se intensificaram em torno da cidade de energodar onde está localizada a usina nuclear o último ataque matou pelo menos uma pessoa e feriu gravemente outra anteriormente um membro da administraç o local vladimir rogov afirmou que os ataques cidade de energodar e s instalaç es da usina nuclear de zaporozhie ameaçam interromper o fornecimento de eletricidade ucr nia.,na última sextafeira (19 o presidente russo vladimir putin assegurou que o bombardeio sistemático do território da usina nuclear de zaporozhie pelas forças armadas da ucr nia cria riscos de uma catástrofe em grande escala.,a usina nuclear de zaporozhie a maior da europa está localizada perto da cidade ucraniana de energodar e desde março passado é controlada pelas forças armadas russas como parte de sua operaç o militar especial que começou em  de fevereiro de  na ucr nia.,rússia e ucr nia acusamse mutuamente de bombardear a usina de zaporozhie nas últimas semanas levando o chefe da ag ncia internacional de energia atómica (aiea rafael mariano grossi a declarar que a aç o militar na área da usina representa um perigo muito real de catástrofe nuclear.,o secretáriogeral das naç es unidas antónio guterres reiterou seu apelo para desmilitarizar a área da usina dizendo que qualquer dano potencial usina nuclear é equivalente a suicídio.",14:51 22.08.2022,Conselho da Duma russa convoca sessão extraordinária para tratar dos ataques em Zaporozhie,"Operaç o militar especial russa,europa,rússia,duma de estado,zaporozhie,ucr nia,moscou,bombardeio,usina nuclear,vyacheslav volodin,kiev,forças armadas da ucr nia,vladimir putin,kremlin,ag ncia internacional de energia at mica (aiea),operaç o militar especial,rafael grossi,forças armadas da rússia,onu,antónio guterres",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220823/embaixada-dos-eua-em-kiev-exorta-seus-cidadaos-a-deixarem-territorio-ucraniano-24343702.html,"Conforme o comunicado o departamento de estado dos eua tem informaç es de que a rússia está intensificando os esforços para lançar ataques contra a infraestrutura civil da ucr nia e instalaç es governamentais nos próximos dias.,a última vez que a embaixada em kiev lançou um apelo id ntico aos seus cidad os foi em  de julho.,as autoridades ucranianas esperam a escalada do conflito militar na quartafeira (24 no dia da independ ncia da ucr nia a administraç o de kiev proibiu organizar eventos públicos na cidade de  a  de agosto devido ao risco de ataques de mísseis e bombas.",05:16 23.08.2022,Embaixada dos EUA em Kiev exorta seus cidadãos a deixarem território ucraniano,"Operaç o militar especial russa,eua,ucr nia,embaixada,kiev,miss o diplomática,tens o na ucr nia,rússia",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220823/sabotador-recrutado-por-kiev-para-organizar-ato-terrorista-na-rpd-treinou-na-republica-tcheca-24347701.html,"Ele também contou que deveria colocar um dispositivo explosivo no prédio da administraç o do território libertado da república popular de donetsk.,ligou para mim um homem da empresa que organizava a mudança da ucr nia para a república tcheca com um pretexto de excurs o ele prop s visitar um polígono cívicomilitar onde preparam os civis disse aos jornalistas o sabotador yevgeny karpenko.,para colocar um dispositivo explosivo no prédio da administraç o em volodarskoe nos arredores de mariupol o oficial dos serviços secretos da ucr nia ofereceu dois mil euros (r .221).,assim que eu concordei ele me deu mil euros em dinheiro revelou karpenko.",09:24 23.08.2022,Sabotador recrutado por Kiev para realizar ataque em referendo na RPD treinou na República Tcheca,"Operaç o militar especial russa,rússia,sabotagem,república tcheca,ucr nia,tens o na ucr nia,kiev",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220823/onu-conselho-de-seguranca-se-reune-em-meio-a-temor-de-ataque-em-zaporozhie--24351495.html,"O conselho de segurança da organizaç o das naç es unidas (onu vai realizar na tarde desta terçafeira (23 uma reuni o de emerg ncia para discutir a quest o da usina nuclear de zaporozhie na cidade de energodar.,a usina é guardada por forças russas desde abril mas vem sendo alvo de bombardeios que ameaçam causar um desastre nuclear rússia e ucr nia trocam acusaç es sobre a autoria dos ataques.,a reuni o desta terçafeira foi convocada a pedido de moscou e discutirá ameaças paz e segurança internacional a expectativa é que representantes da delegaç o russa apresentem na reuni o uma carta na qual o governo russo afirma ter evid ncias da autoria da ucr nia nos ataques contra a usina a carta foi enviada a membros do conselho de segurança na semana passada.,circulamos entre os membros do csnu conselho de segurança das naç es unidas uma carta contendo informaç es sobre as provocaç es do regime ucraniano contra a usina nuclear de zaporozhie e suas possíveis consequ ncias.,o encontro se dá em meio ao temor de um ataque com a aproximaç o do feriado de  anos de independ ncia da ucr nia celebrado em  de agosto membros do conselho de segurança temem que um ataque contra a usina ocorra na data.,na última segundafeira (22 o conselho da duma de estado a c mara baixa do parlamento russo convocou uma reuni o extraordinária para discutir o risco de um ataque usina.,o presidente da duma de estado vyacheslav volodin assinou uma ordem para realizar uma reuni o extraordinária do conselho da duma de estado a reuni o será na quintafeira 25 de agosto s h00 no horário local 09h00 no horário de brasília o tema principal s o as declaraç es sobre a ameaça de bombardeio da usina nuclear de zaporozhie pelo regime de kiev informou um comunicado do órg o.",13:18 23.08.2022,ONU: Conselho de Segurança se reúne em meio a temor de ataque em Zaporozhie,"Operaç o militar especial russa,europa,zaporozhie,usina nuclear,conselho de segurança das naç es unidas,reuni o,rússia,ataque",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20220823/eua-anunciam-mais-um-pacote-de-ajuda-militar-de-us-3-bilhoes-a-ucrania-24352950.html,"A data é celebrada amanh (24).,o novo pacote será gasto em drones armas e outros equipamentos.,no entanto as autoridades sinalizaram que a ajuda pode ser dada a longo prazo em um período compreendido entre um ou dois anos.,o pacote de assist ncia militar será anunciado nesta quartafeira (24 e fortalecerá a postura de defesa de médio e longo prazo da ucr nia em meio operaç o militar especial da rússia segundo informou a reportagem.,o novo pacote anunciado se junta aos anteriores até aqui o total do investimento norteamericano no conflito ucraniano ultrapassa o montante de us  bilh es (r ,7 bilh es).,a operaç o russa na ucr nia entrou em seu  dia com o avanço progressivo de moscou principalmente na regi o de donbass.",14:05 23.08.2022,"EUA anunciam mais um pacote de ajuda militar à Ucrânia, de US$ 3 bilhões","Operaç o militar especial russa,rússia,forças armadas da rússia,marinha da rússia,exército da rússia,operaç o militar especial,leste da ucr nia,ucr nia,nacionalistas ucranianos,exército da ucr nia,forças armadas da ucr nia,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,donbass,república popular de donetsk,milícia popular de donetsk,donetsk,lugansk,milícia popular de lugansk,república popular de lugansk,crimeia",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
